date,amount,post_val,round,about
2015-06-24,143.6145256787736,11685.009167674867,pre-A轮,未公开
2016-09-27,544.8431106779756,40958.61973590678,A轮,数百万元人民币
2018-01-06,2324.9819958929706,67296.37899323643,pre-B轮,2324.98万元人民币
2018-01-23,6048.502702051345,78583.15567545618,B轮,超6000万元人民币
2020-03-09,12674.943072407385,106902.39322416471,B+轮,未公开
2021-09-27,2854.1790665673625,144660.9980855651,C轮,2854.2万元人民币
2023-01-17,1.0,363921.21212962765,check轮,1万元人民币
2019-03-25,263.578045186949,1423.6211907391166,天使轮,263.6万元人民币
2019-09-27,231.83869952838828,1650.5190823077855,种子轮,36万美元
2021-04-23,358.2122564489323,1799.2296301887004,种子+轮,未披露
2021-06-23,185.38248127068988,1880.4878053925645,种子++轮,185万元人民币
2021-08-14,1.0,1933.8182439155817,check轮,近0.2万美元
2019-12-12,33.48377745796143,219.20643675551807,天使轮,5.23万美元
2021-01-30,38.66969799254726,227.9695136144444,种子轮,38.67万元人民币
2021-03-29,26.869198739241494,244.3983685343925,众筹轮,近27万元人民币
2022-07-01,13.048263046263871,996.2804086766884,A轮,超13万元人民币
2026-03-28,1.0,7737.293298172954,check轮,1.00万元人民币
2012-06-19,49.3249545290741,255.30138840742453,天使轮,49万元人民币
2014-06-02,61.015461238283656,433.90293879294876,种子轮,过60万元人民币
2021-09-23,93.50980781401587,490.7541054109703,种子+轮,近15万美元
2022-01-18,1.0,471.48108028166365,check轮,未公开
2008-03-05,335.0443573456962,2019.8059406749758,天使轮,未披露
2008-05-24,313.987365409099,2290.0571633070667,种子轮,超310万元人民币
2008-12-08,606.0676360828023,3655.2318886747103,pre-众筹轮,94.7万美元
2009-03-15,824.3415698776238,4974.438285652828,众筹轮,过800万元人民币
2009-05-03,120.82793242893537,6751.823505834272,A轮,18.9万美元
2009-12-29,203.13844585061932,17161.60603650631,B轮,31.74万美元
2011-03-22,774.4554279162674,24759.724410475657,C轮,数百万元人民币
2012-10-07,1639.1654536606356,35251.669662566375,D轮,未公开
2012-12-18,1046.8210776031312,39420.35805998584,E轮,1046.82万元人民币
2014-09-04,2020.5873096171354,44451.78870869163,F轮,数千万元人民币
2016-03-15,2142.6219957822223,54950.85765381862,IPO轮,334.8万美元
2016-04-08,1.0,57019.88715682773,check轮,未公开
2016-09-02,380.43860421755295,2845.907241336217,天使轮,380万元人民币
2017-04-12,330.3139780974594,3035.7261296997704,种子轮,52万美元
2019-03-20,665.6255543140886,4354.864070139952,众筹轮,近700万元人民币
2020-09-12,1010.4226495424781,6559.78806360055,众筹+轮,未披露
2021-12-20,1015.6695159604486,18208.79872594419,A轮,未披露
2022-05-24,1.0,43557.80391311765,check轮,未披露
2016-07-18,2.072981842654473,10.63019605543409,天使轮,未公开
2017-03-21,3.7880738595627594,22.35433766158601,天使+轮,近1万美元
2017-05-15,4.872045522047149,31.710456637266333,种子轮,未披露
2017-07-25,6.589444942485993,39.11783050263914,种子+轮,1.03万美元
2019-02-20,10.419193351795439,64.65499914145019,种子++轮,未公开
2019-11-21,18.015009458583805,103.02947088067212,种子3轮,近3万美元
2021-05-09,13.29220875852242,82.9565646296623,种子4轮,2万美元
2021-07-26,9.153193763244232,95.27589492783288,种子5轮,未披露
2022-08-01,1.0,130.83065640234176,check轮,逾1万元人民币
2006-05-17,94.9826616872192,631.0074096636554,天使轮,近15万美元
2007-09-02,125.35663502079889,753.3723188728236,种子轮,125万元人民币
2007-09-14,155.29476307951091,937.8565788496609,众筹轮,数十万美元
2007-10-19,82.14603565444497,1271.5605388835081,A轮,13万美元
2008-01-07,267.1231430215776,2078.9903536119978,A+轮,42万美元
2008-07-06,267.053969383414,3288.2330676730808,pre-B轮,42万美元
2008-08-29,406.5746213025985,4451.493423158961,B轮,数十万美元
2008-09-25,238.23541680253024,4914.954731122887,C轮,未披露
2010-11-29,64.1673001178941,5031.563965411818,D轮,未披露
2011-02-23,139.74178957506393,6523.541056532219,E轮,逾20万美元
2011-06-03,171.66495110550701,8924.493952714409,F轮,未公开
2011-06-14,243.97993959090735,9250.058823205329,IPO轮,38万美元
2012-03-27,441.50886567846203,9876.426785264763,IPO+轮,未披露
2013-04-27,293.05047403434713,11770.211709951993,IPO++轮,数十万美元
2015-03-13,187.400591616911,10422.401224175965,IPO3轮,近190万元人民币
2017-02-08,402.23861762377487,15253.892275506101,IPO4轮,未公开
2018-01-18,1.0,15514.597604100336,check轮,过1万元人民币
2011-02-17,24.049664027823088,245.94614908927238,天使轮,近3.8万美元
2011-08-15,29.54806116333442,293.7255374022269,种子轮,5万美元
2013-05-30,51.386527239898214,483.3233160351049,众筹轮,51.39万元人民币
2013-08-19,40.72385222054259,894.841770612554,A轮,未披露
2018-06-23,31.686515315952487,951.5906462520875,B轮,31.7万元人民币
2019-03-01,120.91795014434025,1860.9971531362264,C轮,逾100万元人民币
2019-11-27,203.975696788235,2243.7583457097835,D轮,204.0万元人民币
2022-06-24,62.19786346751359,3231.677197110385,E轮,10万美元
2022-07-21,1.0,3920.6149028075215,check轮,逾0万美元
2021-01-18,3600.982482175756,21184.313836756348,天使轮,数千万元人民币
2021-03-06,2250.388537032624,21750.107767115005,种子轮,未公开
2023-05-21,3627.915494034975,25481.14084120246,众筹轮,未披露
2025-06-03,1.0,36807.73561468394,check轮,近0.2万美元
2002-02-08,26.348572141427407,205.8885721414274,pre-天使轮,数十万元人民币
2002-11-24,41.202234995687405,285.6764859301012,天使轮,41.2万元人民币
2003-12-27,43.71876403682373,421.5429585747007,天使+轮,未披露
2006-08-03,90.1123569522083,533.6979134581288,种子轮,超90万元人民币
2007-05-22,156.97434614893484,816.3124246522442,pre-众筹轮,157.0万元人民币
2007-11-10,156.241079193669,1228.4496361688273,众筹轮,近160万元人民币
2007-11-19,282.7391494911793,1512.2150103074548,众筹+轮,44.18万美元
2007-12-06,185.2592171616654,1849.2721747178362,pre-A轮,近200万元人民币
2008-07-05,505.36576762664964,5784.971564701191,A轮,数百万元人民币
2010-04-12,2686.270536764494,23285.280044006027,A+轮,2686万元人民币
2010-06-24,1189.4792255543673,27247.296978402337,B轮,过1000万元人民币
2012-01-12,1313.5960006726816,58121.88691987131,B+轮,过200万美元
2012-02-01,6040.492882590985,70956.8791969115,C轮,逾940万美元
2013-12-08,2633.19387759034,136542.91994130914,D轮,数千万元人民币
2015-04-12,14177.65116678793,292708.2876377948,D+轮,数千万美元
2015-08-14,21971.31702944534,409721.44079514145,E轮,近2.2亿元人民币
2017-06-13,24697.600581265357,394290.9735861066,F轮,3859.0万美元
2018-05-18,16305.12730380545,546138.2250389727,IPO轮,1.6亿元人民币
2021-11-08,1.0,792642.3201644276,check轮,未披露
2009-08-16,6.783234539868956,41.36630000905308,天使轮,近6.8万元人民币
2011-07-05,6.882483482229958,46.59458957145941,种子轮,近1.1万美元
2012-10-01,6.75600090659302,56.40343815227297,pre-众筹轮,未披露
2018-12-07,5.6842512695798755,52.57755298268278,众筹轮,未披露
2019-09-23,3.1411472870475676,214.8486734403156,A轮,未披露
2020-04-03,31.35710393909857,579.8933606166022,A+轮,过31万元人民币
2021-06-03,299.4975037831474,3367.8383018285267,A++轮,299.5万元人民币
2022-09-19,1.0,12032.576423284781,check轮,超0万美元
2014-10-18,1.6806539915520793,13.610590324217279,天使轮,2万元人民币
2015-01-26,3.4512235563958837,17.4180123749333,种子轮,超3万元人民币
2016-01-05,2.649650802473229,24.019609155841202,pre-众筹轮,2.65万元人民币
2016-12-29,9.711696063472177,48.94767414128981,众筹轮,10万元人民币
2018-09-14,10.870218729196921,55.71197479966176,众筹+轮,超10万元人民币
2019-07-06,18.5873844184375,190.26499111736356,A轮,超2.9万美元
2021-06-02,26.632526128003388,316.30247405302623,B轮,未披露
2021-12-02,1.0,634.1582468089618,check轮,超0万美元
2010-10-09,8008.687298806732,48589.725999638285,天使轮,近1300万美元
2011-04-12,11611.260909586646,59991.482667745986,种子轮,未公开
2014-08-07,9826.663506058725,63066.25327333754,pre-众筹轮,近2000万美元
2015-06-06,15058.18471030292,109247.95965497417,众筹轮,未披露
2017-08-25,48103.230515637566,454626.5503055056,A轮,近8000万美元
2017-10-15,57005.616458608434,590455.5846238362,B轮,5.70亿元人民币
2018-03-05,42066.640840149936,787860.6764531496,pre-C轮,过4亿元人民币
2019-05-01,84434.57368096676,1295832.5580430885,C轮,逾8亿元人民币
2021-04-24,105377.30632410834,1542379.382625984,pre-D轮,超10亿元人民币
2021-07-05,171974.9857646429,2165862.1452522427,D轮,17亿元人民币
2021-09-15,1.0,2871917.6333642565,check轮,超0万美元
2010-01-13,44.79060669667224,378.87455999709454,天使轮,过40万元人民币
2010-04-23,71.15829192195264,412.86672139967743,种子轮,71.2万元人民币
2011-05-22,61.73710523460547,659.4209344792761,众筹轮,过9.6万美元
2011-09-22,122.32647217408037,747.1364665581435,众筹+轮,19.1万美元
2011-12-04,197.4076762864421,1028.2479869113706,众筹++轮,近200万元人民币
2014-10-12,297.92213707420973,2653.14273578388,A轮,297.92万元人民币
2017-02-05,249.32418843930458,3696.4476999118706,B轮,近39万美元
2017-09-23,339.74317911237074,5395.100516774205,B+轮,53.1万美元
2019-05-08,568.1994191536857,10694.542639519093,pre-C轮,数百万元人民币
2020-03-03,503.94568805376514,20159.918495877337,C轮,未公开
2024-01-02,1253.8790505840554,24238.161241071462,D轮,1254万元人民币
2024-05-12,1.0,37559.14334964337,check轮,超1万元人民币
2004-03-21,0.26558293407759237,2.171659188823408,天使轮,0.27万元人民币
2004-07-31,0.4877980687957447,3.4944194399611184,天使+轮,未公开
2004-10-21,0.7744857176545534,4.368040950468541,天使++轮,0.77万元人民币
2006-11-18,1.1005344690174943,7.345305653950634,天使3轮,0.2万美元
2006-12-12,1.5830146884670278,8.742986829761005,种子轮,未公开
2007-05-16,2.6764337736854147,14.558640906809723,种子+轮,数万元人民币
2009-08-13,3.0294010063200343,15.878482203481527,种子++轮,3.0万元人民币
2010-11-03,2.731407144546883,17.62302707588283,pre-众筹轮,逾0.4万美元
2011-04-24,5.023781191952859,25.328778561232415,众筹轮,未公开
2017-04-25,3.767132218011752,23.53536736081486,众筹+轮,未披露
2017-11-24,10.678034547435868,108.5357228775163,A轮,近2万美元
2019-01-25,19.15259122569947,234.23483739435488,B轮,未披露
2021-09-16,29.707081654551473,346.65299701851666,C轮,近30万元人民币
2021-09-28,1.0,394.8990937959219,check轮,1万元人民币
2000-08-15,313.7970464129921,2397.4488838095303,天使轮,未公开
2002-06-09,563.524874674196,3279.6001895554386,天使+轮,近600万元人民币
2002-07-12,500.21156137786295,3998.4857642835855,天使++轮,500万元人民币
2003-07-24,1003.1903053372478,7711.335718380757,天使3轮,1003.2万元人民币
2003-11-12,957.5935037261557,8975.203436315353,种子轮,150万美元
2004-08-14,1289.2530848096526,10940.150298217673,pre-众筹轮,近1300万元人民币
2004-09-17,1395.3440029481173,13133.449318534967,众筹轮,近1400万元人民币
2005-02-08,1859.7180322368806,27587.29831043386,A轮,近2000万元人民币
2005-06-04,5590.141599324014,53270.5965286102,B轮,近900万美元
2005-11-04,2686.900215299934,75919.88656275375,C轮,2687万元人民币
2006-05-31,5888.12295440128,117555.71956925158,C+轮,未披露
2008-08-23,7033.958818302595,206883.25311953577,D轮,1099万美元
2008-09-07,8857.427850857814,219561.3120145592,E轮,近9000万元人民币
2009-08-26,5172.851825035194,202176.05813575172,F轮,5172.9万元人民币
2009-12-03,12834.483154129548,252793.21528859614,F+轮,1亿元人民币
2010-10-26,8053.869716867217,301170.225094565,IPO轮,未披露
2011-02-01,1.0,322880.43081364786,check轮,未公开
2010-11-14,84.67193752719643,500.9576519851404,天使轮,近85万元人民币
2011-06-12,107.45801122009466,657.1759587912447,pre-种子轮,未公开
2011-12-28,105.56952565253503,840.9626021026188,种子轮,近20万美元
2012-05-24,183.40363076654683,1144.7728641438023,众筹轮,183.4万元人民币
2012-06-09,88.99125436663587,1309.2217097515063,A轮,89万元人民币
2013-01-28,192.11712857612088,1875.1976641892875,B轮,未披露
2013-07-28,255.24877892358325,4150.047174559341,C轮,255.2万元人民币
2013-12-12,376.6106074541401,5581.9552496838305,D轮,近400万元人民币
2013-12-20,417.3684316691155,5681.181472017155,D+轮,近420万元人民币
2017-01-08,120.02205295309909,5958.040362625053,E轮,18.75万美元
2017-11-23,222.85002012518186,8765.4053638197,F轮,过220万元人民币
2019-07-30,436.0310251967466,9635.166799461998,IPO轮,未披露
2021-07-17,1.0,9490.019107568416,check轮,近0.2万美元
2007-08-26,0.4292705258547469,3.694419357275481,pre-天使轮,超0万元人民币
2009-01-20,0.633999095030822,5.344793954046761,天使轮,未公开
2009-05-16,1.2815593449710714,7.051011084112059,种子轮,超1万元人民币
2009-10-28,1.997268885355506,10.344606877158006,众筹轮,逾0.3万美元
2010-08-11,1.0775957472947268,32.02969285459385,A轮,近1.1万元人民币
2011-07-20,1.194329549113334,98.36017989337623,A+轮,1.19万元人民币
2012-09-14,7.165950393440714,229.61335381551106,B轮,7万元人民币
2013-01-28,30.31077336913932,345.9914908707554,C轮,30万元人民币
2014-12-10,33.23353368709933,648.4588908741673,C+轮,过30万元人民币
2016-07-14,21.990764433821543,930.0925681532458,D轮,22.0万元人民币
2017-11-13,107.06287565827503,1309.2598788137386,D+轮,近110万元人民币
2020-07-08,204.98590937775523,2260.2253894942633,D++轮,未披露
2020-11-22,173.82866855435842,2465.527355110498,D3轮,173.83万元人民币
2022-03-29,43.37368753741967,2843.556977082173,D4轮,逾43万元人民币
2022-04-24,1.0,3272.622030690217,check轮,未披露
2008-07-02,2.6051371512349144,18.936301278394566,天使轮,0.41万美元
2010-06-27,3.915126389674848,20.349018239527155,天使+轮,逾0.6万美元
2011-12-09,7.201122977881355,36.24911378026698,天使++轮,未公开
2013-01-16,8.820237373857097,69.31881494391774,天使3轮,近9万元人民币
2013-04-21,10.850272681740075,89.80119057947059,种子轮,逾10万元人民币
2013-10-04,28.673322904657958,154.46983560844848,众筹轮,近29万元人民币
2014-07-06,48.78354359165112,487.5249799768379,A轮,近50万元人民币
2016-03-21,101.27319633379864,969.3668566647395,B轮,未公开
2016-06-08,117.30236564600084,1305.4341215457,C轮,过100万元人民币
2018-08-09,39.521796003403466,1997.3819142519042,D轮,未公开
2018-10-29,31.9929603347139,2452.8486742315927,D+轮,数万美元
2021-12-19,40.93899039328627,1984.3599807937442,D++轮,6.40万美元
2021-12-28,1.0,2154.1341681302374,check轮,过1万元人民币
2003-03-17,1389.106009850502,6976.025918851031,pre-天使轮,217.0万美元
2004-02-10,1560.3028347557347,8266.082185027835,天使轮,未披露
2005-07-20,1578.3637029849292,8963.968934708193,天使+轮,246.6万美元
2007-01-19,1535.0743168522738,12893.967148438824,种子轮,近2000万元人民币
2007-08-17,3050.1335092494596,21810.317012619707,众筹轮,未披露
2008-05-27,8299.394261508294,83895.68634622004,A轮,数千万元人民币
2009-04-24,9168.909274527576,192616.6453913571,B轮,未公开
2010-09-20,23939.24871030286,326582.4867902251,pre-C轮,近4000万美元
2010-12-03,10828.270234583919,423320.0256370274,C轮,未披露
2010-12-08,12710.485986467496,426047.821472695,pre-D轮,近1.3亿元人民币
2011-03-12,32225.565762708786,411328.41863588936,D轮,过5000万美元
2011-09-24,39665.28657453686,625463.9218761163,E轮,未披露
2012-04-28,17042.871506159965,654108.997965266,pre-F轮,未披露
2012-04-28,28908.256420093043,683017.2543853591,F轮,数亿元人民币
2013-08-16,13526.902769177726,1039825.5848144204,IPO轮,未公开
2016-07-19,1.0,1728724.8932317756,check轮,1.00万元人民币
2011-06-23,373.390445236168,2256.3393780619754,天使轮,近60万美元
2011-07-15,369.3597064712448,2669.31794756772,pre-种子轮,数百万元人民币
2013-09-04,668.9725605978336,3489.7014415094304,种子轮,近700万元人民币
2014-05-26,701.0776156391781,4927.861755917864,众筹轮,701.1万元人民币
2014-07-02,898.3544027671912,6900.791428420245,A轮,140.4万美元
2014-11-05,723.8331297793776,11670.860320540172,B轮,113.10万美元
2014-11-13,263.40114207528046,12295.866836367984,C轮,逾41万美元
2017-04-04,772.0369209465074,14751.484821839125,C+轮,超100万美元
2017-04-28,163.22452091259498,15451.500740554226,C++轮,未公开
2017-10-12,1667.54823666394,20159.51037132044,D轮,数百万美元
2017-11-19,478.2255446002233,21701.039095724816,E轮,478.23万元人民币
2018-01-30,1297.6078129513153,22644.66071615395,F轮,近1300万元人民币
2018-12-01,237.2096894659122,22513.660211307968,pre-IPO轮,237.2万元人民币
2019-11-08,463.71690908320716,24405.67926237158,IPO轮,未披露
2020-05-08,1.0,28310.974606991633,check轮,1万元人民币
2004-04-10,18.173142795811046,108.71055250397241,pre-天使轮,超18万元人民币
2006-03-26,31.298111772289875,171.02935049162102,天使轮,逾30万元人民币
2007-09-10,29.107052294818647,298.97636433753206,天使+轮,未公开
2008-01-02,92.00936293958733,460.6312977240702,天使++轮,92.0万元人民币
2008-04-30,130.7407323763638,690.8063600887582,天使3轮,逾130万元人民币
2008-07-17,113.20537583658432,814.0588288797828,种子轮,超100万元人民币
2010-02-06,68.10277045105674,694.0517174195908,众筹轮,68万元人民币
2010-07-04,84.4463152369192,1680.19764041386,A轮,84.4万元人民币
2010-10-02,75.3007465702089,2516.023559924222,B轮,近80万元人民币
2011-05-29,309.30474738181834,5335.509882508012,B+轮,未披露
2011-07-31,463.53974349346083,6586.203985441035,C轮,数百万元人民币
2011-12-31,657.9570281718097,9233.62268327684,D轮,近660万元人民币
2013-10-08,175.59906839112637,9728.724898380338,E轮,近200万元人民币
2014-02-03,666.6271108220448,10932.501481722624,F轮,667万元人民币
2014-02-18,370.06490575694335,11985.416890522083,IPO轮,数十万美元
2015-12-30,1.0,16563.536350590948,check轮,0.16万美元
2019-11-09,29.01012551066861,197.86981233604618,天使轮,29.0万元人民币
2022-08-29,42.92274916754526,227.95220345847557,种子轮,未公开
2025-10-12,1.0,496.53548126762274,check轮,超0万美元
2011-07-09,7.920835491768649,59.545644167211556,天使轮,未公开
2011-10-06,6.691123691674124,64.66559862610865,种子轮,数万元人民币
2011-11-12,12.645480720206855,79.00781792884091,众筹轮,未披露
2012-06-25,6.293799131286014,176.51034079490344,A轮,未披露
2012-07-31,21.64668560238974,246.36294705761705,B轮,数十万元人民币
2013-05-29,30.686085322415696,379.21908236206,C轮,近31万元人民币
2013-08-02,40.12026816295373,456.88604107847334,D轮,40万元人民币
2013-09-23,9.768401037337156,509.05185275907104,E轮,过1.5万美元
2017-09-23,16.641751909675026,650.0427275369658,F轮,未披露
2018-08-15,24.767560034269824,749.1565437462287,F+轮,未披露
2019-02-01,26.620244199090166,804.5653671605155,F++轮,数万美元
2024-01-19,72.87206873832478,1239.4272634134402,F3轮,未公开
2024-03-06,1.0,1259.4740052011452,check轮,0.2万美元
2019-02-19,54.0295252210319,322.5679509626365,天使轮,数十万元人民币
2023-06-27,80.82743595952539,833.0018520797455,种子轮,过80万元人民币
2024-06-12,1.0,1141.6397377050855,check轮,过0万美元
